id_cliente,endereco_cliente,regiao,latitude,longitude,tipo_servico_demandado,frequencia_demanda,valor_estimado_servico,veiculo,ano_veiculo
4626,"Av. Santo Amaro, 1596 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.601335719349095,-46.66888693461033,Funilaria,Semestral,530.05,Mercedes-Benz C180,2022
4627,"Av. Paulista, 183 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.596352336038677,-46.67771167066014,Pintura,Semestral,509.59,Volvo XC40,2021
4628,"Av. Brigadeiro Faria Lima, 1470 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59243635541299,-46.67025835870214,Balanceamento,Anual,510.47,Nissan Kicks,2025
4629,"Av. Brigadeiro Faria Lima, 142 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.587725801793543,-46.673370811559586,Balanceamento,Anual,788.56,BMW 320i,2019
4630,"Rua Teodoro Sampaio, 1288 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.590936984642273,-46.67655528327001,Suspensão,Trimestral,553.52,Audi A3,2024
4631,"Av. Ibirapuera, 1462 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.605263501784993,-46.67865107159984,Freios,Trimestral,793.93,Ford Focus,2024
4632,"Rua Augusta, 1487 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.599297339626084,-46.67012014772454,Funilaria,Anual,820.04,Land Rover Evoque,2023
4633,"Av. Santo Amaro, 933 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.598492669443885,-46.678795709764216,Motor,Trimestral,529.11,Land Rover Evoque,2022
4634,"Rua Oscar Freire, 101 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.583582781884825,-46.67868803938359,Elétrica,Mensal,524.34,Toyota Corolla,2020
4635,"Av. Sumaré, 586 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.595199237634255,-46.654780467431266,Alinhamento,Mensal,978.55,Audi A3,2023
4636,"Av. Ibirapuera, 256 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.591883809325033,-46.67439170172463,Balanceamento,Anual,797.81,Audi A3,2024
4637,"Av. Rebouças, 1859 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.563342726548612,-46.665367414678954,Balanceamento,Semestral,773.21,Audi A3,2022
4638,"Av. Sumaré, 234 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.592807894150567,-46.68030438944898,Funilaria,Mensal,821.22,Audi A3,2023
4639,"Av. Paulista, 1380 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.58734441951923,-46.68117780330211,Alinhamento,Semestral,556.92,Volvo XC40,2025
4640,"Av. Sumaré, 343 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.588370905747745,-46.65915544402582,Ar Condicionado,Mensal,942.98,Audi A3,2020
4641,"Rua da Consolação, 411 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.593777423290405,-46.66936907342382,Pintura,Semestral,824.65,BMW 320i,2022
4642,"Av. Santo Amaro, 964 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.5951505658509,-46.675391904612844,Suspensão,Trimestral,961.33,Mercedes-Benz C180,2022
4643,"Rua Augusta, 985 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.569271494886717,-46.691662384595936,Suspensão,Trimestral,554.38,Audi A3,2025
4644,"Av. Ibirapuera, 1724 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59721850822406,-46.67554859623462,Troca de Óleo,Trimestral,679.92,Land Rover Evoque,2020
4645,"Rua Teodoro Sampaio, 1281 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.60255018109264,-46.693107246036696,Balanceamento,Mensal,779.16,Volvo XC40,2024
4646,"Rua Vergueiro, 556 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.58930202679702,-46.66290021326715,Freios,Semestral,950.64,Chevrolet Onix,2022
4647,"Av. Brigadeiro Faria Lima, 339 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.595306845455635,-46.66057932316523,Elétrica,Semestral,770.86,Audi A3,2019
4648,"Av. Brigadeiro Faria Lima, 1111 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.604255628772762,-46.66453098245561,Ar Condicionado,Anual,822.31,Audi A3,2020
4649,"Rua Augusta, 1922 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.581884205913177,-46.694085036887934,Suspensão,Mensal,586.72,Audi A3,2019
4650,"Av. Ibirapuera, 1151 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.586771014663054,-46.674614075840275,Motor,Anual,642.34,Volvo XC40,2022
4651,"Rua da Consolação, 831 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.590934795314443,-46.66634062571695,Alinhamento,Trimestral,916.71,BMW 320i,2022
4652,"Av. Brigadeiro Faria Lima, 308 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.599380619870775,-46.673588605705504,Freios,Trimestral,970.4,Audi A3,2022
4653,"Rua Augusta, 423 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59249353769097,-46.657520540284395,Balanceamento,Mensal,634.34,BMW 320i,2018
4654,"Av. Sumaré, 1320 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.580373525925786,-46.68286030886862,Motor,Semestral,573.22,Fiat Argo,2018
4655,"Av. Paulista, 1201 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.596814392236556,-46.67578751643448,Elétrica,Trimestral,767.85,Ford Focus,2019
4656,"Av. Brigadeiro Faria Lima, 1627 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.60120043354974,-46.6640695665693,Motor,Trimestral,591.42,Hyundai HB20,2019
4657,"Rua Pamplona, 220 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.586640907103035,-46.68436867680035,Elétrica,Trimestral,782.43,BMW 320i,2018
4658,"Rua Vergueiro, 618 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.587896650028796,-46.66861930134484,Funilaria,Anual,931.91,Land Rover Evoque,2020
4659,"Av. Santo Amaro, 107 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.57538640031115,-46.68739962837806,Motor,Semestral,560.57,Land Rover Evoque,2023
4660,"Rua Pamplona, 512 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.57734093968759,-46.68497764855749,Suspensão,Trimestral,637.06,BMW 320i,2022
4661,"Rua Teodoro Sampaio, 429 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.589379483366745,-46.678418920772515,Troca de Óleo,Semestral,968.62,Mercedes-Benz C180,2025
4662,"Av. Sumaré, 843 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.576954707823873,-46.68785314219051,Elétrica,Semestral,616.9,Land Rover Evoque,2021
4663,"Rua Pamplona, 1781 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.58936445185754,-46.65750545620497,Funilaria,Mensal,780.77,Land Rover Evoque,2019
4664,"Rua Oscar Freire, 1238 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.587181624633956,-46.66112082588645,Troca de Óleo,Anual,848.58,BMW 320i,2025
4665,"Av. Ibirapuera, 438 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59616121776936,-46.67828190644249,Elétrica,Trimestral,734.46,BMW 320i,2020
4666,"Av. Ibirapuera, 1731 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.60388795570582,-46.668818131839004,Balanceamento,Trimestral,653.64,BMW 320i,2023
4667,"Rua Augusta, 1173 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.60432609894928,-46.65825136127133,Balanceamento,Anual,744.99,Nissan Kicks,2018
4668,"Av. Ibirapuera, 1684 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.58867343223033,-46.67159799149492,Ar Condicionado,Semestral,957.94,Land Rover Evoque,2019
4669,"Av. Sumaré, 1765 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.612708309000396,-46.65787959404053,Troca de Óleo,Anual,610.83,Honda Civic,2020
4670,"Av. Santo Amaro, 689 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.578566815947415,-46.68626536466027,Elétrica,Mensal,600.59,BMW 320i,2020
4671,"Rua Oscar Freire, 614 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.600368222923493,-46.678506620316085,Elétrica,Anual,869.85,Jeep Renegade,2023
4672,"Rua Teodoro Sampaio, 185 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.590604530609784,-46.67112350309019,Motor,Trimestral,641.7,Honda Civic,2023
4673,"Rua Augusta, 1664 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.584275457396064,-46.67419602921474,Freios,Anual,612.8,Land Rover Evoque,2023
4674,"Av. Santo Amaro, 1356 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.599908963381875,-46.68947553013456,Funilaria,Mensal,616.98,Honda Civic,2018
4675,"Av. Santo Amaro, 423 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.598546481630883,-46.67081597451263,Balanceamento,Semestral,719.77,Fiat Argo,2021
4676,"Rua Oscar Freire, 533 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.595726954963506,-46.67435430930094,Motor,Anual,947.68,Audi A3,2024
4677,"Rua Vergueiro, 713 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59151960001272,-46.68366138230069,Elétrica,Mensal,556.94,Hyundai HB20,2025
4678,"Rua Teodoro Sampaio, 1472 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.58327671348291,-46.675100839114464,Motor,Semestral,957.95,Volkswagen Golf,2019
4679,"Rua da Consolação, 1230 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.602678236388865,-46.68511414099446,Ar Condicionado,Trimestral,968.41,Land Rover Evoque,2021
4680,"Av. Brigadeiro Faria Lima, 799 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.574094489342386,-46.65941553847511,Alinhamento,Semestral,915.9,Ford Focus,2018
4681,"Rua da Consolação, 1858 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.582972155287106,-46.65158929411509,Troca de Óleo,Anual,903.44,BMW 320i,2023
4682,"Rua Augusta, 387 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59528715343728,-46.69708126030647,Ar Condicionado,Mensal,934.03,Volvo XC40,2024
4683,"Rua da Consolação, 1892 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.597780759173116,-46.68325706834007,Pintura,Anual,784.08,Mercedes-Benz C180,2018
4684,"Av. Paulista, 338 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.5997905391621,-46.686792784075365,Alinhamento,Trimestral,894.0,Volvo XC40,2022
4685,"Rua da Consolação, 772 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.582533095475487,-46.672196281963885,Alinhamento,Anual,887.39,BMW 320i,2023
4686,"Rua Vergueiro, 991 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.583017984480573,-46.666626926924295,Elétrica,Semestral,558.53,Honda Civic,2019
4687,"Av. Paulista, 1428 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59420830403716,-46.671683385152875,Pintura,Trimestral,722.23,Honda Civic,2019
4688,"Av. Sumaré, 1429 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.585028520374735,-46.68515293999558,Motor,Semestral,676.21,Volvo XC40,2020
4689,"Av. Sumaré, 1864 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59259515686856,-46.66462127373463,Alinhamento,Semestral,565.21,Mercedes-Benz C180,2022
4690,"Rua Teodoro Sampaio, 1019 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.589689562464997,-46.655190979168125,Balanceamento,Mensal,963.36,Mercedes-Benz C180,2023
4691,"Av. Paulista, 1900 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.594953349860596,-46.68872850766243,Ar Condicionado,Semestral,940.74,Mercedes-Benz C180,2025
4692,"Av. Santo Amaro, 358 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.596751626212757,-46.67448881500028,Pintura,Semestral,502.3,Honda Civic,2024
4693,"Av. Paulista, 1022 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.584570314839457,-46.6716184685791,Suspensão,Mensal,545.55,Volvo XC40,2022
4694,"Rua Oscar Freire, 983 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.593581618370763,-46.65208038882962,Alinhamento,Anual,595.39,Mercedes-Benz C180,2024
4695,"Av. Paulista, 225 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.579031466492342,-46.645790011423145,Elétrica,Mensal,766.5,Volkswagen Golf,2021
4696,"Rua Oscar Freire, 1425 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.604377399686136,-46.679237494239565,Motor,Anual,736.63,BMW 320i,2018
4697,"Av. Paulista, 1587 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.584073134834377,-46.698443490711846,Troca de Óleo,Semestral,833.09,Land Rover Evoque,2021
4698,"Rua Augusta, 990 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59804818453802,-46.66121375571094,Ar Condicionado,Trimestral,544.62,Nissan Kicks,2018
4699,"Av. Brigadeiro Faria Lima, 1398 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59856249242903,-46.69445025262769,Funilaria,Mensal,964.99,BMW 320i,2023
4700,"Av. Ibirapuera, 430 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.591241300533635,-46.68372856959002,Ar Condicionado,Trimestral,852.4,Renault Kwid,2025
4701,"Av. Paulista, 1882 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.600198449652943,-46.66062705203064,Ar Condicionado,Semestral,647.13,Land Rover Evoque,2018
4702,"Av. Rebouças, 960 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.578586419053334,-46.652974335996575,Freios,Anual,990.41,BMW 320i,2022
4703,"Av. Brigadeiro Faria Lima, 223 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.60244044539856,-46.664829380986,Alinhamento,Mensal,952.34,Fiat Argo,2019
4704,"Rua Vergueiro, 169 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.5712641249949,-46.68396841657188,Alinhamento,Mensal,832.56,Honda Civic,2023
4705,"Av. Sumaré, 636 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.603430731113598,-46.673095358579815,Ar Condicionado,Anual,999.61,Honda Civic,2018
4706,"Av. Ibirapuera, 742 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.595427568407093,-46.68150335848267,Motor,Trimestral,540.93,Hyundai HB20,2018
4707,"Rua Teodoro Sampaio, 298 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.584259832026834,-46.681224958912686,Pintura,Mensal,919.12,Ford Focus,2018
4708,"Av. Santo Amaro, 1096 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.602433957645996,-46.65784767264231,Troca de Óleo,Semestral,893.56,Volvo XC40,2018
4709,"Av. Sumaré, 1220 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.61161746649991,-46.68908038542445,Pintura,Trimestral,644.77,Volvo XC40,2025
4710,"Rua Vergueiro, 1462 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.586436690644263,-46.66572216077933,Suspensão,Anual,853.59,BMW 320i,2022
4711,"Rua Oscar Freire, 529 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.585528239929523,-46.66234792367117,Pintura,Semestral,772.51,Volvo XC40,2022
4712,"Av. Rebouças, 1040 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.591114835752922,-46.66492018681578,Troca de Óleo,Semestral,574.94,Audi A3,2018
4713,"Rua Vergueiro, 1705 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.592704298070213,-46.673878147032454,Balanceamento,Mensal,826.07,Audi A3,2021
4714,"Rua Teodoro Sampaio, 226 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.5814468943638,-46.67566491968316,Suspensão,Anual,712.74,Audi A3,2025
4715,"Rua Vergueiro, 1300 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.600437402397027,-46.67540343860002,Elétrica,Anual,678.04,Renault Kwid,2022
4716,"Rua Teodoro Sampaio, 938 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.593444069580784,-46.676922554285824,Suspensão,Semestral,849.05,BMW 320i,2025
4717,"Rua Augusta, 1410 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.602866231453078,-46.68064825273947,Alinhamento,Semestral,611.84,Land Rover Evoque,2022
4718,"Av. Rebouças, 1157 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.61015714606917,-46.67126760739552,Funilaria,Trimestral,893.16,Mercedes-Benz C180,2025
4719,"Rua Teodoro Sampaio, 180 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59081089681675,-46.687089503388435,Alinhamento,Mensal,540.61,Toyota Corolla,2020
4720,"Av. Ibirapuera, 626 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.601276696777283,-46.66277749599297,Suspensão,Semestral,598.61,Hyundai HB20,2020
4721,"Av. Sumaré, 996 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.584507527121392,-46.68368916446643,Motor,Trimestral,667.87,Nissan Kicks,2019
4722,"Av. Paulista, 915 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.587639606898996,-46.65038194218438,Suspensão,Semestral,638.02,Volvo XC40,2025
4723,"Av. Ibirapuera, 1796 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.579905393573483,-46.66386273654449,Alinhamento,Anual,800.68,Audi A3,2023
4724,"Rua Vergueiro, 1654 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.576788502580023,-46.69970843607196,Motor,Mensal,987.3,Mercedes-Benz C180,2021
4725,"Rua Pamplona, 652 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.59044243425332,-46.68024834753209,Troca de Óleo,Mensal,790.21,Volvo XC40,2023
4726,"Rua Pamplona, 1120 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.592238511345027,-46.66912941853491,Alinhamento,Semestral,744.34,Audi A3,2025
4727,"Rua Pamplona, 1695 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.619032690459072,-46.677203322079784,Suspensão,Anual,856.27,Toyota Corolla,2024
4728,"Rua Vergueiro, 1835 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.608293222673105,-46.682152019217426,Freios,Anual,836.09,Land Rover Evoque,2022
4729,"Av. Brigadeiro Faria Lima, 1259 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.57681202894187,-46.669670913238306,Elétrica,Trimestral,850.2,Ford Focus,2019
4730,"Rua da Consolação, 289 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.586063039590993,-46.663427401123,Freios,Mensal,953.5,Land Rover Evoque,2025
4731,"Rua Pamplona, 1465 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.577449119368527,-46.67951065822906,Freios,Mensal,698.15,Mercedes-Benz C180,2020
4732,"Rua da Consolação, 1716 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.605978631778633,-46.64767797448895,Motor,Trimestral,856.17,Hyundai HB20,2021
4733,"Av. Rebouças, 1639 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.588017096195053,-46.68132384688284,Balanceamento,Semestral,807.07,Land Rover Evoque,2019
4734,"Rua Oscar Freire, 348 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.576854554062482,-46.65958649541036,Freios,Anual,768.37,Audi A3,2024
4735,"Av. Santo Amaro, 1256 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.58233754818979,-46.67085771903398,Suspensão,Trimestral,569.42,Honda Civic,2019
4736,"Rua Pamplona, 1568 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.591352016204347,-46.65929086564161,Suspensão,Semestral,921.08,Volvo XC40,2023
4737,"Av. Ibirapuera, 1614 - Vila Nova Conceição, São Paulo - SP",Vila Nova Conceição,-23.595370793418816,-46.671566780526845,Alinhamento,Anual,925.05,Jeep Renegade,2025
